"G_2023","AB_2023","PA_2023","H_2023","X1B_2023","X2B_2023","X3B_2023","HR_2023","R_2023","RBI_2023","BB_2023","IBB_2023","SO_2023","HBP_2023","SF_2023","SH_2023","GDP_2023","SB_2023","CS_2023","AVG_2023","GB_2023","FB_2023","LD_2023","IFFB_2023","Pitches_2023","Balls_2023","Strikes_2023","IFH_2023","BU_2023","BUH_2023","BB_pct_2023","K_pct_2023","BB_K_2023","OBP_2023","SLG_2023","OPS_2023","ISO_2023","BABIP_2023","GB_FB_2023","LD_pct_2023","GB_pct_2023","FB_pct_2023","IFFB_pct_2023","HR_FB_2023","IFH_pct_2023","BUH_pct_2023","TTO_pct_2023","wOBA_2023","wRAA_2023","wRC_2023","WAR_2023","BaseRunning_2023","Spd_2023","wRC_plus_2023","wBsR_2023","WPA_2023","Clutch_2023","O.Swing_pct_2023","Z.Swing_pct_2023","Swing_pct_2023","O.Contact_pct_2023","Z.Contact_pct_2023","Contact_pct_2023","Zone_pct_2023","F.Strike_pct_2023","SwStr_pct_2023","CStr_pct_2023","C.SwStr_pct_2023","BB_pct_plus_2023","K_pct_plus_2023","OBP_plus_2023","SLG_plus_2023","ISO_plus_2023","BABIP_plus_2023","LD_pct_plus_2023","GB_pct_plus_2023","FB_pct_plus_2023","HRFB_pct_plus_2023","xwOBA_2023","xAVG_2023","xSLG_2023","XBR_2023","EV_2023","LA_2023","Barrels_2023","Barrel_pct_2023","maxEV_2023","HardHit_2023","HardHit_pct_2023"
0.545085316825225,0.563042854491675,0.56954308589707,0.547090235974502,0.532723767707211,0.518858488037532,0.254405323453439,0.446373124864436,0.546112976691457,0.53146648546703,0.53177199654391,0.323057623990653,0.448851833949749,0.293177326702602,0.441366819337646,0.0287564205560197,0.499334570627002,0.214718251366975,0.20500938268435,0.254406468299741,0.544186057388428,0.565276851921311,0.53635944775068,0.415155322522266,0.56973880291758,0.566738257746154,0.566114856172661,0.437198012950441,0.0423107098860688,0.0369127606362879,0.0673519839206227,-0.263493455309737,0.123500831826999,0.233579601006724,0.282493297486103,0.288447948594152,0.21817880794387,0.088695563743105,-0.103823565589163,0.0676076718358294,-0.0671008607590914,0.023026878261122,-0.147932014259615,0.13113971245789,0.00535155681058153,0.0293118625806006,-0.158107851378966,0.27214688172917,0.24689336837079,0.532881214584221,0.400819942747527,-0.00802403214353084,0.0835209955150594,0.278403263817119,-0.0222554897325396,0.171133442911363,-0.0792087560831854,-0.0380371134003048,0.0462918849912631,-0.019015363488019,0.200206381463555,0.183742532883642,0.204802188323111,-0.0841269945348082,-0.0652250514835789,-0.184460023458893,-0.0226614461713905,-0.215694090354631,0.0675380809914519,-0.262825390338965,0.233157857993147,0.281695263338395,0.217617476874201,0.0886110484070001,0.0672153309389079,-0.0679145009179583,0.0246379137701551,0.129500389844206,0.299417893088474,0.302250919161852,0.30698242842043,0.00617638475143606,0.226022677049417,-0.0105684760668663,0.452294156001733,0.130789156912615,0.32089175974971,0.546998113994473,0.176612632080956
0.58793300590005,0.630865121160175,0.635530596575687,0.6194786380926,0.601386377857057,0.586708841864282,0.29723841478898,0.510720336977437,0.61147573413725,0.599945021253487,0.575576439965994,0.362989256536252,0.501821894266033,0.330241725274859,0.494749929169441,-0.0324148216513742,0.564269022628003,0.242644862969732,0.236227751999419,0.288059725543886,0.612641673106078,0.628998481847233,0.607628628567638,0.456340518482277,0.632544222353641,0.625943089642491,0.630479106429053,0.497155072547349,-0.00909402990680527,0.0127186998527459,0.0680155732491916,-0.289798967650516,0.140952625418615,0.258994507383572,0.322194143849161,0.32603881563509,0.250435671937649,0.100647829302478,-0.0931299875670558,0.0750856810903296,-0.0611545266560526,0.0128509367192793,-0.153357375342327,0.151002293006257,0.00652580822969765,0.0106802054066397,-0.174153300001603,0.307174101947514,0.296026734174328,0.602125463295518,0.452127779900557,-0.012475792680277,0.0724644674677065,0.311143051712774,-0.024718885081261,0.199670657089108,-0.0937312795532804,-0.0241805576821935,0.0677274464100999,-0.00510999175853527,0.210786193491675,0.202331826441439,0.217600078208217,-0.120190597145524,-0.0765532325716091,-0.191039974883663,-0.0495930628928163,-0.247625575814698,0.0680524979960439,-0.289253826918806,0.258875883186286,0.321508441004774,0.249886214686571,0.100614183792193,0.0748017419750636,-0.0617822664905777,0.0142729038206805,0.149438511867235,0.349910084407379,0.35591771362216,0.361263909270852,0.00128431038470214,0.264542598209638,-0.0249310017958068,0.523112190907254,0.155789437943008,0.373845483800386,0.624490576132751,0.222802923592075
0.590449672164786,0.632323931463811,0.639450025823606,0.62015891039255,0.599393892228543,0.587470041930423,0.289053279658001,0.521438097742279,0.617368328950818,0.606096199931397,0.59853931827732,0.377271696997852,0.507123011826264,0.335905076656567,0.494299575828343,-0.0333517532599109,0.562264739774117,0.236704707056632,0.231079159384723,0.285731710040246,0.609755342228833,0.632886456893498,0.606899072177191,0.46106845111032,0.639385122923144,0.637824869108284,0.634235899736351,0.490144490803863,-0.00755078531245001,0.015130370776071,0.094107295246145,-0.286260869766439,0.157232333147474,0.271997416397191,0.327547556832024,0.334915669924328,0.259987476203179,0.0977351362805336,-0.102704098567667,0.0731542401840193,-0.0717681153389024,0.0241318242810599,-0.15149710484634,0.159725204563271,0.00256909044884468,0.0146437425933382,-0.157621523294152,0.31742744082766,0.313926398044432,0.611715003400394,0.462082534814997,-0.020507658470505,0.06308226798826,0.322047773209716,-0.0328813517491858,0.216266235228401,-0.0940039327841187,-0.0545099553552269,0.0534545269515498,-0.0334366954767736,0.209935529814129,0.201212746501563,0.220728236891633,-0.116136450649012,-0.089214138602877,-0.20310606210476,-0.0330575550895631,-0.245023686161537,0.0940083409743897,-0.2853954719143,0.271655221089948,0.326749930674694,0.259386023726821,0.0976677628737506,0.0727871153499799,-0.0727488149316126,0.0258845075000544,0.158054474242522,0.363373106230221,0.354273233984229,0.369942783643755,-0.00441277939775258,0.275353744061516,-0.0125655661077014,0.532949075168933,0.168330413023153,0.377897219541344,0.627651541435087,0.23118767846975
0.597184577635604,0.652441234409901,0.654829140419124,0.655423184382113,0.647099295144775,0.613578907562128,0.316783533663141,0.512145157488953,0.632684254823179,0.614787938046681,0.573029487737136,0.400056876841042,0.491017364299334,0.35889817316367,0.498486712432304,-0.0619439178839525,0.60450434616369,0.262184400103288,0.246453085979678,0.323189995774737,0.655082391085176,0.638882955020853,0.646892813251264,0.444254820165593,0.646081815804024,0.634030374878143,0.64715211833329,0.54335866568207,-0.0260997194209236,0.0159330847605227,0.0466128957253621,-0.33480274657227,0.154837763683073,0.277212779997069,0.331990782876581,0.340063266187793,0.238067979199799,0.120693683171249,-0.0535865885650848,0.091867692209782,-0.0241602338434889,-0.0325416574882628,-0.161874785036227,0.135527552179934,0.02337384010933,0.016007628117122,-0.225360612482009,0.320978116244781,0.331296368129062,0.630016878973913,0.481001350522028,-0.0150889118112351,0.0818242668392886,0.324391595613101,-0.0120766549359595,0.22318044289527,-0.0961460165094856,0.00796212625875085,0.0772551523486064,0.0207858156129997,0.244868416065291,0.240916621302656,0.253765841618843,-0.132324043694137,-0.0627707732220283,-0.213569315056972,-0.064326229058921,-0.285069756581658,0.0468498256121997,-0.334139400970383,0.277408284798848,0.331431787940171,0.237576403379021,0.120690308600413,0.0916864407531339,-0.0246155653529994,-0.0312154796582352,0.13415190843254,0.369852803983176,0.402656144074027,0.378442502345226,-0.0134459238873377,0.256665023741635,-0.0705379903066253,0.535281758645637,0.138285313951725,0.36947992912589,0.65459984373308,0.221068986966253
0.562650696659761,0.610510514703758,0.608706452192914,0.618771834352123,0.635287870983875,0.575072416466972,0.317484162847469,0.404313737261105,0.57371251994674,0.536606702910697,0.497538006170034,0.329721941998818,0.417076011172292,0.337751924276734,0.452798297957135,-0.00944285750061646,0.590463471175243,0.27229309051946,0.246153945274064,0.323288692585984,0.649622513757427,0.577259055664871,0.628245322758014,0.377814741069851,0.593931995547112,0.573848175216142,0.600309144244684,0.536523498586986,0.0158716524957563,0.0387519203414006,-0.00340961077958873,-0.377937019842427,0.14785016444149,0.252652020398604,0.26410708672005,0.283295858470481,0.139241244719098,0.131330334128968,0.0204282526762581,0.112410717271913,0.0526021302810174,-0.118093525149174,-0.173088084768844,0.0533230188097397,0.019947829679931,0.0379013574405266,-0.305153520465981,0.269791426764311,0.250589326849496,0.564668443504955,0.41570577606336,0.00190305533393698,0.102891333483052,0.272222980610029,0.0170748946667677,0.156987553164777,-0.0744304686707539,0.0307411789508405,0.054355587734057,0.0338724698198131,0.287951719061804,0.293494644827583,0.306501956742724,-0.089159545677291,-0.0274039235473321,-0.25304093199381,-0.0348465787752624,-0.29937647913841,-0.00314574002083153,-0.377246965850873,0.252897932535033,0.263608235047049,0.138819400454397,0.13133151397912,0.112298712350652,0.052414065194026,-0.116915531050867,0.0521423057750025,0.306055360075949,0.396985950857962,0.296881613229639,-0.0113957525142586,0.178455444809734,-0.148313975767976,0.431958720052879,0.0352398936669601,0.285211087155299,0.597174437350475,0.141191759893443
0.573332879042185,0.628906322386248,0.631753194209649,0.635741684782679,0.615784911213262,0.601237726913328,0.300444688888655,0.530510111283776,0.622465674444828,0.62047448600052,0.559479636286326,0.400920201494993,0.482327710965675,0.334351099115165,0.515135763296077,-0.104677082334812,0.570002290132835,0.227928726130229,0.219818725252812,0.302668839165087,0.610503941756278,0.6349522416374,0.623010827939408,0.446246862364251,0.62600011380941,0.61552206903279,0.626319173489667,0.520787606383313,-0.0709120841041889,-0.021912692745294,0.0496075981892484,-0.303181152695866,0.146939908536044,0.258025090381713,0.350206540935635,0.345044607954047,0.280118039498161,0.0982618436014836,-0.109032042057421,0.0710368720591511,-0.0761574315194638,0.0295870630964652,-0.149114070351759,0.166799021097254,0.0420146459150368,-0.00576473154371519,-0.187741880209115,0.321675007624487,0.363361163618402,0.623805001846099,0.485897385708931,-0.0203230724880083,0.067563120075813,0.324826062783577,-0.0351079446840144,0.266867146688957,-0.0679540094192373,0.0138904207735977,0.100361192942086,0.0361807549015898,0.228797095091917,0.209952039417799,0.228850585242549,-0.139273912247959,-0.0648806705917936,-0.185945650735454,-0.0844749286746959,-0.274624683049342,0.0488345807531493,-0.302110618949191,0.257381113476804,0.349204750434476,0.279344403348185,0.0981626310289738,0.0706215750877086,-0.0772800479081963,0.0315327937282894,0.164813852603397,0.367368140072982,0.379613567303095,0.390023595528394,-0.00225060434047209,0.273522754398667,-0.010581006886879,0.544114656150385,0.165901811894313,0.371165324236711,0.640422591827244,0.240864474974629
0.331409939126001,0.343547608640254,0.344359181416135,0.33898249955023,0.33377265563974,0.322718511081449,0.470310186024624,0.207226674366933,0.376621079070859,0.268147026127604,0.290986935841649,0.183715751197171,0.273441435373648,0.177049406205695,0.25094315934549,0.11328916059356,0.142563568866961,0.389098957847187,0.345379267707222,0.161975144713212,0.329970593805704,0.332159424833419,0.341688375633451,0.21250621213762,0.340404065812291,0.332761395530856,0.341742411125899,0.328936785998839,0.187302668984605,0.193001800007551,0.00323993023132097,-0.156299947866761,0.0505797058268785,0.12790423055259,0.156547214275223,0.159244558487754,0.10502346629969,0.0896017199020739,-0.0366347852834343,0.0621195015916816,-0.0218972206809248,-0.0167211597479394,-0.108869715898243,0.0240321445800245,0.0947295555803871,0.136953992433403,-0.123952346005533,0.149097424817881,0.126807871785511,0.313978367979223,0.298599812842428,0.341792371205969,0.372504505420238,0.144716255585863,0.218532095508569,0.111417188931539,-0.0296997949873205,-0.012275738401694,0.0715585311216138,0.0264174706544138,0.0842037591924195,0.127512315223135,0.117729198804943,-0.0109683361171983,-0.0721152643381398,-0.0960495721565876,-0.0631350258220204,-0.159859638224867,0.002593446182091,-0.156070249015864,0.126486862539289,0.155693272300268,0.104604741199719,0.089431846189902,0.0617343022042831,-0.0232530561045358,-0.0154727962836616,0.0229923993539465,0.162638783568107,0.206816390298028,0.154057927506494,0.350863395510659,0.0957108662831483,-0.0410463242875145,0.218912827547218,0.00758311824563102,0.181636329078197,0.307914607712006,0.0622846466861736
0.498650409345055,0.559454597430619,0.575079452059735,0.539112006108847,0.46107942833046,0.511328699897966,0.155600135101869,0.667903171038827,0.584853103919679,0.638445112745378,0.62011887733784,0.485555555480007,0.556519149507417,0.316668830352955,0.436042694736015,-0.192929710789935,0.47428877897871,0.119999630453265,0.143773637638744,0.215801003361963,0.460524030157451,0.597901317202784,0.474830037270769,0.495746940058244,0.587391486580122,0.606776799504186,0.57019253279726,0.364235148060955,-0.141163529791847,-0.0549253441263016,0.202605203810708,-0.0868572538098025,0.130027908485091,0.275099168131063,0.414889814843918,0.396632007851799,0.440027732628081,0.0563471369479926,-0.223888084473478,0.00468703593806313,-0.220140554460305,0.206891529220349,-0.0675143574278575,0.338387447080114,-0.00937271329110376,-0.0618209897665669,0.103018239145622,0.370920575130025,0.447647214483487,0.610572754776321,0.499384851562356,-0.117612598165235,-0.0608438512642743,0.377663447971814,-0.117576535710708,0.312690326642808,-0.169526390871498,-0.0795601328095038,0.0935003873045765,-0.0543178130505105,0.0194977111002131,-0.00563062302909916,-0.00316433326192769,-0.230326826383402,-0.152259225294426,-0.0229205614472011,-0.11270252589602,-0.128744442101637,0.203970317172457,-0.0870238026040877,0.276274064496452,0.4149632684185,0.439853410755873,0.0564694618036963,0.00466096201160315,-0.220377523919378,0.20737073528469,0.337666206103161,0.449629757846572,0.285376963613588,0.502339577001632,-0.0850636605633334,0.411638148387642,0.160502078649531,0.677124845361238,0.420220116524164,0.513168488764347,0.609753243320539,0.395340497088648
0.604044189765484,0.657316089251039,0.667737930291739,0.655344638811282,0.623168323218528,0.617224746968057,0.313737473182825,0.587332705169366,0.675939912743409,0.646510826656249,0.651460900300708,0.442114019424837,0.537808492667106,0.360105841007914,0.487068520922397,-0.0552120226789097,0.553990569190588,0.297789767627384,0.274320995139331,0.308728322017353,0.623814563688216,0.659787800561324,0.628537666158039,0.482213862733724,0.668829144153118,0.673550292687388,0.659637789818964,0.518328173192024,-0.00117160333431947,0.0457642792000218,0.139530970817402,-0.269448768293182,0.184883726565604,0.317222380885696,0.378575847088591,0.388222801208704,0.316786180873438,0.116236335250517,-0.113970664640771,0.0686453661095895,-0.0973148947070164,0.0511951287091267,-0.139278534024131,0.202814346920149,0.0284478787607037,0.0513637298147324,-0.112900107596553,0.370531662765914,0.416482224674577,0.671190168974184,0.56051879677929,0.0396956491856083,0.127869333039798,0.377355291037436,0.0154353191978244,0.29370513873283,-0.128216799702943,-0.094145866394593,0.0525276165291138,-0.063370490397822,0.183765604554834,0.184452211614136,0.204041392859152,-0.118758188005263,-0.0986227147239229,-0.199130507239691,-0.0307180220427822,-0.238671162451777,0.139329080122595,-0.268338052964353,0.316694260695861,0.377700178023215,0.316156827378453,0.116144383782026,0.0681879073676066,-0.0987675288048139,0.0534281733901568,0.201186892897853,0.425307774618866,0.383680242445956,0.432476814562983,0.0491192296008589,0.314125330971327,0.0122338744604601,0.601073014310202,0.228048988102248,0.406603095153367,0.666447240156558,0.268526974045761
0.569244109316254,0.628137369522252,0.636423766725615,0.615980163812141,0.572063943000669,0.580061961488322,0.241914624034295,0.606792242165939,0.624343142687266,0.655460091718351,0.605262555098705,0.470342940510534,0.535307936360687,0.356916749682879,0.50848334570488,-0.136682418015177,0.558504031097035,0.195819454497116,0.193583232884759,0.272397495373912,0.571778124523503,0.654388800814603,0.584514068869304,0.498342557199842,0.637761497575338,0.638315634826083,0.631361399670774,0.461269703783603,-0.101820241317914,-0.0383263375067571,0.118897019713129,-0.229828300261488,0.144531692801412,0.274419533190102,0.379541447297027,0.371888359306079,0.345732282032494,0.077705523867463,-0.160225280372923,0.0508130627081589,-0.140137082228647,0.102769042772198,-0.127045732134151,0.234909134495352,-0.00056093231680343,-0.0385613800697451,-0.0781213131451576,0.347981354726576,0.379839944155026,0.633458915519112,0.490102702720733,-0.0723086963155526,0.00366972304927992,0.352319966590477,-0.0616418961468854,0.266919244146926,-0.122933467773912,-0.0242892929309239,0.0924766610102881,-0.00678378850064121,0.146902699168809,0.124186772783649,0.133716192528153,-0.193962152740627,-0.112384800246069,-0.123188065420303,-0.0954379191722978,-0.218549508127639,0.118724726576751,-0.228848799314976,0.274491362592252,0.379026181986161,0.345249587718501,0.0776874027960241,0.0505497425015306,-0.141057143927014,0.104425550507885,0.233515454101998,0.422688955266766,0.358067882200962,0.45830454469204,-0.0612583769818342,0.344301650474421,0.0573020891779061,0.621192494480692,0.284203695737131,0.447453673159567,0.653404759162212,0.319963610201712
